SK_Revenda,ID_Revenda,NomeRevenda
8666,c96e182d6243,CACULA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
8667,c96ffb068e72,AUTO POSTO SENNA LTDA
8668,c97125a48870,POSTO GASAUTO MARECHAL LTDA
8669,c978e2eb0d79,FORTALEZA DISTRIBUIDORA DE COMBUSTIVEIS LTDA
8670,c979c2578285,AUTO POSTO CENTURYCAR LTDA.
8671,c97e8118cb44,POSTO 17 LTDA - ME
8672,c97ebc00ef8b,AUTO POSTO KLASS LTDA
8673,c97f1089d599,SERRA VERDE - COMERCIO DE COMBUSTIVEIS LTDA
8674,c98ec317b8cd,POSTO CURVA DO RETIRO LTDA
8675,c991f0dfeeb9,GABBIATTI & MENEGHETI LTDA
8676,c9999e888d7d,AUTO POSTO PRIME COSMOPOLIS LTDA
8677,c9a2f652fb69,REDE DE POSTOS PARATI LTDA
8678,c9a4b2c8d951,COMERCIAL DE PETROLEO REIS LTDA
8679,c9b761eea764,PILLON COMERCIO DE COMBUSTIVEIS LTDA
8680,c9b8d7817a53,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
8681,c9cc685228f8,ALMEIDA CHAVES COMERCIAL DE PETROLEO LTDA
8682,c9cf6b9a7151,POSTO ACACIAS LTDA
8683,c9d2d630fec3,SOBRAL & PALACIO PETROLEO LTDA
8684,c9d4f9ca45aa,POSTO TRIANGULO ITAPERUNA LTDA
8685,c9d86805783c,CARLOS MAGNO COMERCIO DE COMBUSTIVEIS EIRELI
8686,c9d93e450c81,AUTO POSTO JARAGUA LTDA
8687,c9def5299e48,RODRIGUES & DIAS COM. COMBUSTIVEIS LTDA
8688,c9e5f4cde62c,POSTO DE GASOLINA PORTAL DA SERRA LTDA
8689,c9e858dbdaa7,AUTO POSTO E SERVICO BAM BAM LTDA
8690,c9f3052b207c,MACPLAN AUTO POSTO SAO MATEUS LTDA
8691,c9f70ed2cc1f,POSTO MONTE CARLO BADY LTDA CARLO BADY LTDA
8692,c9f73ce83645,REDE DE POSTOS PRESIDENTE LTDA
8693,c9f907088b12,AUTO POSTO PAU SECO LTDA
8694,c9fcb07a07d0,AUTO POSTO PIGNATTA LTDA
8695,c9fd95a36e16,POSTO CHAMPAGNAT LTDA
8696,ca0244b18783,CENTRAL PARK ABC AUTO POSTO LTDA
8697,ca0908cbea2b,ABASTECEDORA DE COMBUSTIVEIS CASAGRANDE LTDA
8698,ca0b38f4ebcd,AUTO POSTO NOVA VIDA 2 COMERCIO DE COMBUSTIVEIS LTDA
8699,ca11684b0ac3,ABASTECEDORA DE COMBUSTIVEIS SINOS LTDA
8700,ca1d3f651b57,AGUA BRANCA COMBUSTIVEIS E SERVICOS LTDA
8701,ca1d792414a6,POSTO NOVA BARRA LTDA
8702,ca1ee9caaea4,AUTO POSTO V8 JK LTDA
8703,ca23c296646e,COMERCIAL DE COMBUSTIVEIS GOULART LTDA
8704,ca2e02384f91,POSTO MARAJA LTDA
8705,ca300f8349d7,POSTO CARMENIA S.A
8706,ca3fcd29b7eb,AUTO POSTO PERSEU LTDA
8707,ca414b009665,SANTO ALEIXO COMERCIO DE COMBUSTIVEIS LTDA
8708,ca4182ced726,AUTO POSTO PETRO PIMPA LTDA
8709,ca419bc1214a,CENTRO COMERCIAL DOM AGUIRRE LTDA
8710,ca461b875bea,AUTO POSTO SAO MATHEUS DE ASSIS LTDA.
8711,ca4da04871d4,AUTO POSTO CHIC LTDA
8712,ca4e82f299f8,COMERCIO DE COMBUSTIVEIS JT LTDA EM RECUPERACAO JUDICIAL
8713,ca505a5aeb1a,AEROCAR COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
8714,ca5200849bbf,AUTO POSTO POA FUEL LTDA
8715,ca6003166251,LPJ COMBUSTÍVEIS LTDA.
8716,ca63f0141336,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA
8717,ca652cae95e9,POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA
8718,ca6d2f685df8,CENTRO AUTOMOTIVO ANCORA LTDA
8719,ca6e95490a71,AUTO POSTO DISTRITO LTDA
8720,ca70ba782d6b,AUTO POSTO CAVALLARI LTDA.
8721,ca77b25ff3dd,BARRA DO CORDA COMBUSTIVEIS LTDA.
8722,ca811f51d430,POSTO CANCELA SERVICOS E COMERCIO LTDA
8723,ca81ed10ffa5,AUTO POSTO AVENIDA ESMERALDA LTDA
8724,ca81f3c2e23b,AUTO POSTO BENEDETTI DE SAO JOSE DO RIO PRETO LTDA
8725,ca8bbda934d0,POSTO DE SERVIÇOS ELYON LTDA
8726,ca8c1e3bd289,KRC COMERCIO DE COMBUSTIVEL LTDA
8727,ca8fc2909fd5,AUTO POSTO LUNA RIO PRETO LTDA.
8728,ca943bf7dd25,AUTO POSTO PETROLS CURITIBA LTDA
8729,ca9a248aac96,EDUARDO XIMENES DE AGUIAR
8730,ca9bba5b18c0,MARLUCE E NETO AUTO POSTO LTDA
8731,caa0b7c51a94,AUTO POSTO PREMIUM LTDA
8732,caadd460c895,POSTO OURO NEGRO LTDA
8733,caaf70eb404a,AUTO POSTO NOVA AMERICA LTDA
8734,cabe5c104b16,PETRO CABO LTDA
8735,cac13207a709,SOBRAL & PALACIO PETROLEO LTDA
8736,cac42335bf94,STANG & STANG LTDA
8737,cacdf3d73cd3,ABDELNOR II COMERCIO DE COMBUSTIVEIS LTDA
8738,cad47f672e58,AUTO POSTO DUQUE ZAGOTTIS LTDA.
8739,cadbf5758721,POSTO LA CORUNHA COMERCIO DE COMBUSTIVEIS LTDA
8740,cadcd049c401,POSTO CARAJAS COMERCIO DE COMBUSTIVEIS LTDA
8741,cade84c02a6f,POSTO PONTO AZUL LTDA
8742,cae84ab112e2,POSTO ECO LTDA
8743,caf8e871687d,SAYONARA COMERCIO DE PETROLEO LTDA
8744,cafb33b4da3a,IRMAOS ALCANTARA & CIA LTDA EM RECUPERACAO JUDICIAL
8745,cb020b7bcd57,COMERCIAL DE PETROLEO F.CORREA LTDA
8746,cb04c62a7de9,AUTO POSTO STERFESON LTDA
8747,cb0cee758cb8,TIC POSTO LTDA
8748,cb0d25728184,POSTO TREVO COMBUSTIVEIS EIRELI
8749,cb214673137c,2000 ABASTECIMENTO E SERVICOS LTDA
8750,cb21901f29df,AUTO POSTO ESTANCIA TURISTICA LTDA
8751,cb2ae3ae8d5b,AUTO POSTO ITAPECERICA DA SERRA LTDA
8752,cb2c3333f23b,REDE DE POSTOS APOLO LTDA
8753,cb391853e6db,POSTO DE GASOLINA DAS AMERICAS LTDA
8754,cb4bcff2e46a,DEM & DEM COMERCIO DE COMBUSTIVES LTDA
8755,cb4c9e4674ae,POSTO FILINHO COMERCIO DE COMBUSTIVEIS LTDA
8756,cb5defaeedaa,BRUTUS COMERCIO DE COMBUSTIVEIS LTDA
8757,cb6002e6b7af,POSTO 7 VAREJISTAS LTDA
8758,cb6d9b2a9916,AUTO POSTO MILLENIUM PIT STOP LTDA
8759,cb6dce12a58b,AUTO POSTO JARDIM DO EDEN LTDA
8760,cb74ef237f64,POSTO XAVANTE ITAUNA LTDA
8761,cb76b1b7dc29,PORTO ALEGRE COMERCIO DE COMBUSTIVEIS LTDA
8762,cb770186c459,POSTO TEX KAR LIMITADA
8763,cb806365fd49,CERNOV COMERCIO DE COMBUSTIVEIS LTDA
8764,cb83f96fa336,CENTRO AUTOMOTIVO PACO DE SOUZA LTDA.
8765,cb8b3c7ca1bb,SORRISO COMERCIO DE COMBUSTIVEIS LTDA
8766,cb9596a697b2,POSTO GLORIA LTDA
8767,cba9fb12f8f0,POSTO GIRASSOL DE VISTA ALEGRE LTDA
8768,cbae5956d865,COLUMBIA COMERCIO DE COMBUSTIVEIS LTDA
8769,cbb7b35ef0a3,POSTO NOVO HORIZONTE GOIATUBA LTDA
8770,cbbe3c421a20,COMERCIAL DE COMBUSTIVEIS SONANG LTDA
8771,cbc17242371d,AUTO POSTO VERENKA LTDA.
8772,cbc4bc17a31b,AUTO POSTO ART CLOR LTDA
8773,cbc615347a64,ANTONELLI E VITORINO COMERCIO DE COMBUSTIVEIS II LTDA
8774,cbcd8d6c2ecf,POSTO APIPUCOS LTDA
8775,cbd24d13940e,POSTO MIRANTE DO GOLF LTDA
8776,cbdd2429636c,AUTO POSTO FESTA LTDA
8777,cbdfd5faaebb,AUTO POSTO ROBERTO DE ALMEIDA LTDA
8778,cbe5a347e356,POSTO DE COMBUSTIVEIS TEIXEIRA LTDA
8779,cbedd53cf5a9,AUTO POSTO MANHATTAN TRADICAO DE ARACATUBA LTDA
8780,cbee6d97724b,AUTO POSTO CAMPINEIRA LTDA
8781,cbfa7b6176fc,LM & JB AUTO POSTO LTDA
8782,cbfd291d8df1,ORION AUTO POSTO LTDA
8783,cbfd68b599c2,RHESUS-RIO AUTO POSTO LTDA
8784,cbff30b5627b,AUTO POSTO 130 LTDA
8785,cc066c6b6854,POSTO ATLANTICO LTDA
8786,cc09bb401fab,AUTO POSTO VILA BARONI LTDA
8787,cc0e05ef296f,AUTO POSTO PETROPEN ANHANGUERA LTDA
8788,cc0f0e027b07,UBATUBA SERVICOS AUTOMOTIVOS LTDA
8789,cc183942c9ba,AUTO POSTO AGUA VERDE LTDA
8790,cc1bc7b4c214,CARLOS E. L. BRAGA POSTO
8791,cc1cafb5a786,POSTO ITAMARATI MATEC LTDA
8792,cc1ec18e1bbf,AUTO POSTO SABIA BAURU LTDA
8793,cc35a5938b73,POSTO DE GASOLINA REAL GRANDEZA LTDA
8794,cc38c3022805,POSTO CAMPO LARGO LTDA
8795,cc3bece3fd18,ITHIBAN COMERCIO DE COMBUSTIVEIS LTDA
8796,cc4047c70092,MARIA DE CASSIA BERGAMASCHI
8797,cc48fefcee98,AUTO POSTO UNIVERSITARIO BOTUCATU LTDA
8798,cc4bee37d740,AUTO POSTO PANGEIA LTDA.
8799,cc5516fb3af2,POSTO NACIONAL EIRELI
8800,cc573207c287,OTONI AUTO POSTO LTDA
8801,cc5879c43043,POSTO MADRI LTDA
8802,cc5a007bbc61,AUTO POSTO GAZ PRIME OKLAHOMA LTDA
8803,cc61fd01a4da,TUFAO COMERCIO DE COMBUSTIVEIS LTDA
8804,cc660b037909,AUTO POSTO ITALIA CENTER LTDA
8805,cc685a50ce52,POSTO ICCAR LTDA
8806,cc6b34932366,AUTO POSTO AMG PRUDENTE LTDA
8807,cc6c3ae9c7c8,CENTRO AUTOMOTIVO PORTAL DO JARAGUA LTDA
8808,cc7497c295e5,ESTELLA MARIS DERIVADOS DE PETROLEO LTDA
8809,cc76bd82e7b4,3P REDE DE POSTOS LTDA
8810,cc797d5280ab,CONDOR AUTO POSTO WESTPHALEN LTDA
8811,cc8b20d6176c,COMERCIAL DE COMBUSTIVEL BR III LTDA
8812,cc8d6072c36d,DAMIAO BALDUINO DA NOBREGA COMBUSTIVEIS LTDA
8813,cc8dd88edcd2,MANAUARA AUTO POSTO LTDA
8814,cc90f5cf54b1,POSTO CACULA LTDA
8815,cc9c3464b466,J. CRUZ COMBUSTIVEIS LTDA
8816,cc9ca57a418f,AUTO POSTO PRIMAVERA DO MONTE ALTO LTDA
8817,cca3a41a4687,ALENUSIL - AUTO POSTO ACESSÓRIOS LTDA.
8818,cca6ddc088af,CENTRO AUTOMOTIVO COOPGAS LTDA
8819,cca73aba6523,ESTAÇÃO COMERCIO DE COMBUSTIVEIS LTDA
8820,ccb3d2262418,A.G.FUKAMI COMERCIO E SERVICOS LTDA
8821,ccb4fb323376,RODOPOSTO PARAISO LTDA
8822,ccb97d5a9b4c,POSTO CRUZEIRO DE FRANCA LTDA
8823,ccbab8b2e158,AUTO POSTO MONTEIROS DE SAO GONCALO LTDA
8824,ccbba390e1d9,JONELLUS AUTO SERVICO LTDA
8825,ccbe6e48d524,VAREA COMERCIO DE COMBUSTIVEIS LTDA
8826,ccc19e2fe8e1,AUTO POSTO BRAGA LTDA
8827,ccc3d031fb11,AUTO POSTO PESSEGAO II LTDA.
8828,ccc9a59cef0a,MAXXI GNV AUTO POSTO LTDA.
8829,cccf72077149,POSTO INTERVIAS DE SUMARE LTDA
8830,ccd34dde06b5,COMERCIO DE COMBUSTIVEIS SARDENHA LTDA
8831,ccd8d571d2f2,COMERCIAL D2 DE COMBUSTIVEIS LTDA
8832,cce7609af76b,AUTO POSTO MONEZI LTDA
8833,cce8f7be9c05,AUTO POSTO PITUBA LTDA
8834,ccf0c77434bc,CUNHA DERIVADOS DE PETROLEO LTDA
8835,ccf7f4c54744,POSTO 2000 COMERCIO DE COMBUSTIVEIS LTDA
8836,ccf802633b4d,POSTO ABASTECE MERIDIONAL LTDA
8837,ccf95d158bd4,BRASAL COMBUSTIVEIS LTDA
8838,ccfd844c3362,AUTO POSTO VIPAM LIMITADA
8839,ccfe9df2dd9b,AUTO POSTO PETROCENTER ECOVILLE LTDA
8840,ccfeda9b0934,COMPANHIA BRASILEIRA DE DISTRIBUICAO
8841,ccff340eef29,DESTAQUE AUTO POSTO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
8842,cd0398e55114,POSTO TRES BARRAS LTDA
8843,cd058eacafea,A. FELIX DA SILVA & FELIX LTDA
8844,cd0787eb93ba,AUTO POSTO JOCKEY CLUB LTDA
8845,cd0e8d07f460,GREEN POSTOS DE COMBUSTIVEIS LTDA
8846,cd152bf0a91d,AUTO POSTO CASTANHEIRA LTDA.
8847,cd1d115b49d1,AUTO POSTO DE GASOLINA RECREIO LTDA
8848,cd33819a08b6,POSTO NOVO RECREIO LTDA
8849,cd34932870d7,ABASTECEDORA DE COMBUSTIVEIS AMAZONAS LTDA
8850,cd4d035f9c84,POSTO NOVA ERA DE JUNDIAI LTDA
8851,cd5108e809c1,COMERCIO E DISTRIBUICAO SALES LTDA
8852,cd5349d27978,AUTO POSTO AMANDO LTDA.
8853,cd5861276550,AUTO POSTO NAUTICA FREI GASPAR LTDA
8854,cd5fb97423cb,R.P SANTOS & CIA LTDA.
8855,cd65a3c6f47b,SANTA FÉ DISTRIBUIDORA DE PETROLEO LTDA.
8856,cd6cb202e7d1,POSTO 3 ABASTECIMENTO DE COMBUSTIVEIS LTDA
8857,cd75a6246f3e,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
8858,cd7e8d848d5d,POSTO ALPHIA I LTDA
8859,cd84aade70e8,AUTO POSTO DORNELAS LTDA
8860,cd85c91ee7d9,POSTO PINHEIRO BORGES LTDA
8861,cd88f2925d93,AUTO POSTO CONFIANTE LTDA
8862,cd9b4d8eca00,TERRA COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA
8863,cda842d0800d,AUTO POSTO MATHIAS LTDA
8864,cdaa12aff303,AUTO POSTO ALDEIA DA PRAIA LTDA
8865,cdabc00c3cf3,ROSARUM AUTO POSTO LTDA.
8866,cdb70e2ad007,DIAS & DIAS COMERCIO DE COMBUSTIVEIS LTDA
8867,cdb89885cd54,COOPERATIVA TRITICOLA REGIONAL SAOLUIZENSE LTDA
8868,cdbdd6bb1c5f,POSTO MARCELA LTDA
8869,cdbf1bbd6edb,POSTO PTB LTDA
8870,cdc1be37a4fe,REDE QUALITY COMERCIO DE COMBUSTIVEIS LTDA
8871,cdc4ae5cc06a,POSTO CASTELO DE UMUARAMA LTDA
8872,cdd732e9f719,POSTO DUQUE MANILHA LTDA
8873,cddef99f8114,AUTO POSTO ANDREATA LTDA.
8874,cdf54f54e09c,BG COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
8875,cdf5f9f91e18,AUTO POSTO AEROPORTO LTDA
8876,cdfa93e44353,COMERCIAL DE COMBUSTIVEIS PROGRESSO LTDA
8877,cdfc697a1a60,COMERCIAL DE COMBUSTIVEIS VOTUPORANGA LTDA.
8878,cdfcf920fee7,A.B.C. AUTO SERVICOS LTDA
8879,ce0b9b0e22bb,VITTORIAM LTDA
8880,ce176b054428,AUTO POSTO RIBEIRO E PAIVA LTDA
8881,ce17babf0a1b,AUTO POSTO SAMBE LTDA
8882,ce215815aa22,A. SOUZA FECHINE & CIA LTDA
8883,ce3b65c83598,NICOLAU DERIVADOS DE PETROLEO LTDA
8884,ce3e2a4fa901,PENIEL REVENDEDORA DE COMBUSTIVEIS LTDA
8885,ce3ecc673f7a,MACK VIII COMERCIO DE DERIVADOS DE PETROLEO LTDA
8886,ce43b7ebc1a7,POSTO DE COMBUSTIVEL CONQUISTA SUL LTDA
8887,ce474efb2678,COMERCIAL DE COMBUSTIVEIS TIMOTEO LTDA
8888,ce7916f4a94a,ALMEIDA E SILVA LTDA - ME
8889,ce7998e5faa9,COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA
8890,ce7cba572355,AUTO POSTO SÃO JERÔNIMO DE AMERICANA LTDA
8891,ce8286c1327d,AUTO POSTO DE COMBUSTIVEIS VALENTINA LTDA
8892,ce85e4a02a39,AUTO POSTO DO LAGO LTDA - EPP
8893,ce884e5273a7,PALMARES COMÉRCIO DE COMBUSTÍVEIS LTDA
8894,ce8a2481178e,ORGANIZACOES NOVO BELVEDERE LTDA
8895,ce94319fb7c2,BERTOLAI CAMARGO & CAMARGO LTDA.
8896,ce9af2f7a6b0,FERRARI DISTRIBUIDORA DE COMBUST E LUBRIFICANTES LTDA
8897,ce9df2b30356,POSTO TIBERIO LTDA
8898,ce9e92a9796c,POSTO LEAO DA ILHA LTDA
8899,cea09871cce7,ABDELNOR COMÉRCIO DE COMBUSTÍVEIS LTDA.
8900,cea0f2916667,POSTO DAS AGUAS LTDA
8901,cebdfd5d1a7f,CONCEITO AUTO POSTO LTDA.
8902,ced32c12c87c,POSTO VIA TORRES LTDA
8903,cedd5e060208,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA
8904,cede7ff7c883,FARIA REVENDEDORA DE COMBUSTIVEIS LTDA
8905,cededa563625,MUCELIN- COMERCIO DE COMBUSTIVEIS LTDA
8906,cee1a02cde2e,POSTO LEAO DERIVADOS DE PETROLEO LTDA
8907,ceee4a2db6b6,J.L.R POSTO DE SERVIÇOS LTDA
8908,ceef2a6a6165,RUSCHEL COMERCIO E DISTRIBUICAO LTDA
8909,ceefbe195bb9,AUTO POSTO BRASIL GAS MOGI LTDA
8910,cef6d47b40fd,ABASTECEDORA DE COMBUSTIVEIS RIOXEL LTDA
8911,cefa9e8faea2,R. DE F. BORGES FILHO LTDA
8912,cefcbae77cf4,ABASTECEDORA DE COMBUSTIVEIS TITON LTDA
8913,cefe182625e3,JL LEMOS COMBUSTÍVEL LTDA.
8914,cf006587a735,POSTO UBN LTDA
8915,cf00df9fd65e,POSTO JARIVA LTDA
8916,cf0286976ecd,POSTO BELO JARDIM LTDA
8917,cf02d47c41c8,POSTO SAO JOSE DO LAGO LTDA
8918,cf056f2309f0,CENTRO AUTOMOTIVO THOMAS EDISON LTDA
8919,cf0b42ed5fc8,AUTO POSTO DO TRILHO LTDA
8920,cf0caee73c8e,GAZOZA DERIVADOS DE PETROLEO LTDA
8921,cf105a0a743f,DSL COMERCIO DE COMBUSTIVEIS LTDA
8922,cf13c86780e6,DALLAS AUTO POSTO DE MARILIA LTDA
8923,cf20c967d1f8,PARELHAS GAS LTDA
8924,cf2d325effc4,AUTO POSTO OESTE VERDE LTDA
8925,cf2dd3cc28a6,AUTO POSTO JOIA DA SAPOPEMBA LTDA
8926,cf30617539b9,CARREFOUR COMERCIO E INDUSTRIA LTDA
8927,cf347f7a8f0b,COMPANHIA BRASILEIRA DE DISTRIBUICAO
8928,cf37b43344e2,ENERGY DERIVADOS DE PETROLEO LTDA
8929,cf3a407c516b,COMERCIO DE COMBUSTIVEIS MONACO LTDA
8930,cf3e9f232e27,AUTO POSTO NOVO CAMPECHE LTDA
8931,cf44fa50725b,POSTO ATLANTIDA LTDA
8932,cf4661f1f6c3,SUPER POSTO GOIANIA CENTRO LTDA
8933,cf47d45bd71a,AUTO POSTO GOMES NOGUEIRA LTDA.
8934,cf55c819eaf0,GAROTINHO COMERCIO DE COMBUSTIVEIS LTDA
8935,cf55fc223a18,VALE DO PITINGA COMERCIO DE DERIVADOS DE PETROLEO LTDA
8936,cf5ae7dd8fc7,AUTO POSTO DE COMBUSTIVEIS LITORAL NORTE LTDA
8937,cf618cdbc4fb,POSTO PARADA CERTA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTE LTDA
8938,cf61c0b7bb59,AUTO POSTO SCHUENG LTDA
8939,cf7290c64259,VICMAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.
8940,cf73be2eca37,POSTO SAO JOAO DE COMBUSTIVEIS DE SERTAOZINHO LTDA
8941,cf773a733022,VITORIA REGIA COMERCIO DE COMBUSTIVEIS EIRELI
8942,cf7f49ca4cff,AUTO POSTO ATHIBAIA LTDA
8943,cf836b5d96d4,COMERCIO DE COMBUSTIVEIS NORBEOIL LTDA
8944,cf8ba54f10a3,COMERCIAL DE COMBUSTIVEIS GASFORT 1 LTDA
8945,cf916c9dac6d,AUTO POSTO LP FRANCIS LTDA.
8946,cf9eb080cfc8,AUTO POSTO LIDER DE ITAQUERA LTDA
8947,cf9f69eb7a57,MDESTRI COMBUSTIVEIS E LUBRIFICANTES LTDA
8948,cfa5c2267e22,TREVO DERIVADOS DE PETROLEO LTDA
8949,cfa6990985fe,AUTO POSTO IMIGRANTES DE BRAGANCA PAULISTA LTDA
8950,cfb09ed3ad95,COMERCIAL DE COMBUSTIVEIS TAMANDARE LTDA
8951,cfb18c921ddb,VISAUTO COMERIO VAREJISTA DE COMBUSTIVEIS LTDA
8952,cfb71628450b,AUTO POSTO CAFE LTDA
8953,cfb997592567,LUIGI COMERCIO DE COMBUSTIVEIS EIRELI
8954,cfbafce24148,INDUSTRIALPG COMERCIO DE COMBUSTIVEIS LTDA
8955,cfbb38b5ef14,POSTO SAITO UNIAO LTDA
8956,cfbd68ea60d8,AUTO POSTO BARCELLOS LTDA
8957,cfc86743d816,POSTO DE COMBUSTIVEL ESTRADA PARQUE LTDA
8958,cfd89fa58b00,AUTO POSTO ESTAIADA LTDA
8959,cfdfc06e8caf,POSTO DE COMBUSTÍVEIS TOMAZI LTDA
8960,cfe499279a66,AUTO POSTO ILHABELA LTDA
8961,cfeb46a5b205,SIM REDE DE POSTOS LTDA
8962,cfec71e38c56,COOPDIESEL-COOPERATIVA DE PESSOAS FISICAS E JURIDICAS NO SEGMENTO DE TRANSPORTES EM GERAL
8963,cff00cf63e93,POSTO PENDOTIBA LTDA
8964,cff7a0f1a413,PADRE PIO COMERCIO DE COMBUSTIVEIS LTDA
8965,cfff83648677,TEBERGA & FERNANDES LTDA.
8966,d0002fdb84ac,POSTO D-PETRUS SERRA LTDA
8967,d0172cdd9e0d,CENTRO AUTOMOTIVO DINAMITE LTDA
8968,d0180c2eefc4,AUTO POSTO PORTO SEGURO LTDA
8969,d01928bc37a0,J REZENDE & CIA LTDA.
8970,d022be91854c,HS - DERIVADOS DE PETROLEO LTDA
8971,d0310bb6b610,AUTO POSTO JARDIM BANDEIRANTES LIMITADA
8972,d03368433756,POSTO DE SERVICOS PEIXOTO EIRELI
8973,d03cbf9f3abd,CACIQUE PETROLEO LTDA
8974,d03ccd590657,AUTO POSTO ITARARE DE SAO VICENTE LTDA
8975,d03dba33e8a3,AUTO POSTO MONTE MORIA LTDA
8976,d03e409c1286,REAL COMERCIO DE COMBUSTIVEIS LTDA
8977,d03ee213d907,J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
8978,d042a5435cbf,AUTO POSTO PITUCO LTDA
8979,d046164ed9e0,POSTO E HOTEL PITUBA LTDA
8980,d04a4d814c4d,POSTO VICTORIA 2 LTDA
8981,d04b606e0827,CHAVES COMERCIO DE DERIVADOS DE PETROLEO LTDA
8982,d04c470f1ab7,POSTO DE PRODUTOS DE PETROLEO OASIS LTDA
8983,d04cbdb92a46,CENTRO AUTOMOTIVO SKIPPER LTDA
8984,d0536aa57802,CENTER AUTO POSTO DE ITAPEVA - EIRELI
8985,d06144111b96,ABASTECEDORA DE COMBUSTIVEIS RCR LTDA
8986,d063b39c1ca1,AUTO POSTO LUZ DA LUA LTDA
8987,d06735a87484,AUTO POSTO COTIA I LTDA
8988,d073a6b2722f,AUTO POSTO REOBOTE LTDA
8989,d076cc7a944b,COOPERATIVA (MISTA) DOS TRANSPORTADORES E OUTROS DO OESTE CATARINENSE - COTRAOCA
8990,d07d666aa121,FREE COMERCIO DE COMBUSTIVEIS LTDA
8991,d08309381e8f,ANDRADE COMBUSTIVEIS LTDA
8992,d08341553d99,AUTO POSTO CRISCAR LTDA.
8993,d08c499b2e8a,TIGRAO COMERCIO DE COMBUSTIVEIS LTDA
8994,d08cdb2c5ab9,S S COMERCIO DE COMBUSTIVEIS SA
8995,d09703fdb60b,AUTO SERVICOS PRIMAR COMERCIO DE COMBUSTIVEIS LTDA
8996,d0995cb7df9c,FRANCISCO DE SALES DANTAS
8997,d09b6a71f11e,POSTO SOFIA LTDA
8998,d09e976a11d9,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA
8999,d0a5c6e39c76,AUTO POSTO JAVALLI LTDA
9000,d0a65e53479d,EVANGELISTA E CERQUEIRA LTDA
9001,d0b0ef09a8ed,COMERCIAL DE COMBUSTIVEIS JR AVENIDA LTDA
9002,d0b0fa130b40,MARINHO POSTO DE SERVICOS E CONVENIENCIA LTDA
9003,d0c2144797e4,CACULINHA COMBUSTIVEIS LTDA
9004,d0c3f1acecc5,AUTO POSTO TS LTDA
9005,d0c73239c773,POSTO MARCELOFARIA LTDA
9006,d0c7af8e55a1,AUTO POSTO LESTE-OESTE LTDA
9007,d0dacdb6c254,POSTO REDE NOTA 10 LTDA
9008,d0e0b05179bf,CARREFOUR COMERCIO E INDUSTRIA LTDA
9009,d0e81eef6aaa,AUTO POSTO MALERBA LTDA
9010,d0eaa759b22c,V. R. SCHNEIDER & CIA LTDA
9011,d0eae4dba650,POSTO BELA VISTA LTDA
9012,d0f4dca66726,TAUARI COMERCIO DE COMBUSTIVEIS LTDA
9013,d1048e898b21,AUTO POSTO NIPPON COMERCIO DE COMBUSTIVEL LTDA
9014,d10498615311,AUTO POSTO PORTO CARRERO LTDA
9015,d108ec66d9b7,AUTO POSTO CATARINENSE LTDA
9016,d10cd57bc587,AUTO POSTO MORRO AZUL DE ITATIBA LTDA
9017,d10d86e60f4d,SAO LUIS COMBUSTIVEIS LTDA
9018,d10de1e68336,AUTO POSTO FLIP LTDA
9019,d1159f378909,AUTO POSTO IGACABA LTDA
9020,d11873883459,JAGUAQUARA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
9021,d130173af482,POSTO ENSEADA DO NORTE LTDA
9022,d1426a64e5bc,CENTRO AUTOMOTIVO MOLEQUE TRAVESSO JUNDIAI LTDA
9023,d145cabf02f1,AUTO POSTO VOTU LTDA.
9024,d1481a226736,POSTO DE SERVICOS GRANDE ALIANCA LTDA
9025,d148757c6443,AUTO POSTO FIALLA II LTDA
9026,d14a4aad2d09,AUTO POSTO SAO BARTOLOMEU OSASCO LTDA
9027,d14d55544a6e,ARGOS COMBUSTIVEIS E LUBRIFICANTES LTDA
9028,d1510f3f0b77,AUTO POSTO ALMIRANTE LTDA
9029,d1518aa95ed4,POSTO PRESIDENTE RIBEIRAO LTDA
9030,d15a32fd2d31,JAIC AUTOPOSTO LTDA
9031,d16a36778294,AUTO POSTO TAPERA LTDA
9032,d16bf15060e3,AUTO POSTO OROESTE DE ITAPOLIS LTDA - EPP
9033,d170096c98a0,AUTO POSTO INDEPENDENCIA LTDA
9034,d17536a5b7d2,VAGNER F. DOS SANTOS LTDA
9035,d1761421a5cb,MALURE AUTO POSTO LTDA
9036,d183351457fe,FERREIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA
